ID,CATEGORY,TOPICS,SOURCE,HEADLINE,TEXT,LINK
495,FALSE,Política,AFPFactual,"Roberto Centeno sobre el asalto al Capitolio de Estados Unidos: ""Han sido infiltrados de extrema izquierda""","""Empiezo por una cosa que inevitablemente he escuchado, de una persona de las que está ahí que habla de teoría del fraude electoral. Pero como que teoría del fraude electoral si hay miles de pruebas, miles de pruebas"" ha comenzado su intervención Roberto Centeno, economista y seguidor de Donald Trump.

""Vamos por partes. Lo que ayer sucedió es que se había convocado la manifestación que tenía que haber sido pacífica y no de otra manera. Se suponía que el vicepresidente de los Estados Unidos Mike Pence, iba a presentar listas alternativas de los seis estados que están en litigio y que como consecuencia de ello no iba a seguir la votación y tendría que tomarse 10 días aproximadamente para hacer una auditoría para las votaciones de esos seis estados"" ha explicado el experto economista, Roberto Centeno.

Roberto Centeno ha seguido con su opinión de lo sucedido en el Capitolio. ""Claro que lo podía hacer. Lo que pasa es que el vicepresidente Mike Pence, como las ratas que abandonan el barco, ha traicionado a Donald Trump"".

Para Roberto Centeno, detrás del asalto al Capitolio, hay grupos antifascistas. Ha hecho referencia a un mensaje que ha recibido por email donde se referían a esa suposición. ""Pero vamos hablar ahora de la violencia. La llamada de los antifascistas. Camaradas antifascistas nos olvidéis de infiltraros como patriotas y seguidores de Donald Trump en la manifestación del día seis. Llevar gorras de Trump, banderas de Estados Unidos o incluso mejor, uniformes de policía disfrazados con su insignia"".

""Hay una persona del FBI que dice que en las inmediaciones del Capitolio vio un autobús lleno de antifaz que se habían metido rápidamente entre la gente. Hay varias fotos, hay una de varias personas que están en el Capitolio que si esos son patriotas yo soy el obispo de Soria"" ha asegurado el economista, defensor de Donald Trump.

""Digo más, en el Senado uno de estos pájaros entró cuando ya había sido desalojado el edificio del Senado, se subió a la silla del vicepresidente y levantó el puño en alto. Esto fue lo que sucedió, es decir, quienes han promovido estas algaradas han sido los antifascistas"" ha concluido Roberto Centeno.
",https://www.antena3.com/Noticia/mundo/la-opinion-de-roberto-centeno-sobre-el-asalto-al-capitolio-de-eeuu-han-sido-infiltrados-de-extrema-izquierda_202101075ff6cf9dbc50ef0001184e21.html
496,FALSE,Sociedad,Caso Aislado,Las feministas llaman a quemar a los hombres durante las Fallas de Valencia,"En Caso Aislado hemos tenido acceso a unas imágenes de unos carteles que están empezando a circular por las universidades de Valencia y las calles de la capital del Turia. Al parecer, el grupo feminista radical del Sindicato de Estudiantes de los Países Catalanes estarían supuestamente detrás de dichos carteles, tal como se puede leer bajo el anuncio, donde también invitan a visitar sus redes sociales.

En los anuncios se incita claramente a quemar varones durante las Fallas de la ciudad del Turia, que tendrán lugar a partir del próximo sábado 16 de marzo. Este grupo feminista radical también es partidario de la desaparición del castellano de las aulas en la Comunidad Valenciana, con anuncios en sus redes sociales donde incitan a la educación plenamente en valenciano.

Por si fuera poco, también hay mensajes de apoyo a Fidel Castro y en defensa de la Revolución Cubana. El perfil de esta organización podría calificarse como un Sindicato comunista-marxista, feminista y con un marcado nacionalismo catalanista. Sin duda todo un ejemplo para las nuevas generaciones de jóvenes valencianos.

Esperamos que con estos carteles de incitación al odio que han publicado, la Policía tome cartas en el asunto para poder ponerles freno. El delito de incitación al odio y a la violencia está tipificado en el Código Penal con hasta cuatro años de cárcel, y persigue a quienes «fomenten, promuevan o inciten directa o indirectamente al odio, hostilidad, discriminación o violencia contra un grupo, una parte del mismo o contra una persona determinada por razón de su pertenencia a aquél, por motivos racistas, antisemitas u otros referentes a la ideología, religión o creencias, situación familiar, la pertenencia de sus miembros a una etnia, raza o nación, su origen nacional, su sexo, orientación o identidad sexual, por razones de género, enfermedad o discapacidad». Como se puede apreciar, este anuncio cabe perfectamente dentro de esa descripción, y sus autores son susceptibles de tener una pena de hasta cuatro años de cárcel por su publicación.",https://casoaislado.com/las-feministas-llaman-a-quemar-a-los-hombres-durante-las-fallas-de-valencia/
497,FALSE,Sociedad,Mediterráneo Digital,Las feministas inventan la nueva 'violación inversa',"Ya hemos visto de todo. Las redes sociales y el feminismo radical tienen algo en común: nunca sabes si la última de sus propuestas es real o se trata simplemente de un nuevo fake. Difícil distinguir realidad y ficción cuando la segunda suele superar, con creces, a la primera. Desde calendarios con nombres de mujer (enera, febrera, marza) hasta prohibir ordeñar a las vacas ""como símbolo de opresión del heteropatriarcado"".

Animalistas piden que se prohíba ordeñar a las vacas: 'Nadie piensa en ellas como madres'

Cuando reinventar las reglas del español ya no es suficiente, nos llega la última de las ocurrencias de estas adalides del progresismo del siglo XXI. La nueva ""violación inversa"".

Y atención porque la definición no tiene desperdicio.

""Violación inversa es rechazar tener relaciones con una mujer porque su cuerpo no cumple cánones estéticos. Es otra forma de acoso machista"".

Es decir, hablando en términos menos eufemísticos y muchísimo más terrenales: si una mujer quiere sexo, tienes que acostarte con ella. Sí o sí. Sea como sea y en cualquier circunstancia. Si el hombre rechaza a su concubina porque no le apetece, no le atrae o simple y llánamente porque no le gusta, es un maldito machista enervado por el heteropatriarcado y el machismo cultural. Y punto.

Así que ya sabéis, hombres del mundo. Cuando una mujer quiera acostarse con vosotros (cosa que a muchos, no nos engañemos, os suele ocurrir solo en contadísimas ocasiones), tenéis que aceptar. Aunque sea un auténtico orco o la prima segunda de Chewbacca ¿Qué es eso de poder decidir con quién tenemos relaciones sexuales? Eso ya no se lleva. Eso es machismo del malo.

Pero... ¿qué pasaría si pasara al revés? Si a los hombres se les ocurriera la absoluta barbaridad de proclamar a los cuatro vientos que las mujeres tienen que meterse en la cama con ellos sí o sí, aunque no les parezcan atractivos o sean un atajo de babosos. ¿Hablaríamos aquí de violación a la inversa... o simplemente de violación a secas?

Cuidado con estas peligrosas perversiones del lenguaje, tan de moda entre los defensores a ultranza del ""todos y todas"". Cualquier día, nos podemos llevar un disgusto a medianoche. Y esta vez, no vamos a poder echarle la culpa al alcohol.",https://www.mediterraneodigital.com/sociedad-y-tiempo-libre/st2/las-feministas-inventan-la-nueva-violacion-inversa
502,FALSE,Sociedad,Agencia EFE,,"Esto es para que todas las policías del país se niegen a salir a la calle para ser víctimas de ese tipo de agresiones criminales ante la pasividad de Pedro Sanchez y todo su gobierno social comunista bolivariano.
Por favor difundir estas imágenes para que todo el País se entere de lo que están pasando esos policías con una evidente indefensión por falta de medios para poder combatir esa guerra criminal que nos traslada al año 1936.
Han cambiado los asesinatos del tiro en la nuca por los apedreamientos a discreción y a matar.
Eso no se puede consentir.
Donde está el Rey?
Hasta donde vamos a llegar?
Como se puede decir que está es una democracia?
Para que queremos a las fuerzas armadas si nos están matando literalmente y no se hace NADA.
Este vídeo hay que hacerlo llegar a todo el mundo y a la Unión Europea.
Hay que parar esto como sea.
Esta en juego nuestra supervivencia y la Unidad de España.
Como es posible que un vicepresidente del gobierno y otros miembros del mismo apoyen y animen a esos guerrilleros callejeros adoctrinados a seguir con la guerra callejera criminal y los saqueos en comercios y destrozos en plena vía pública.
Es que Cataluña se esta convirtiendo en una región donde reina la insurrección y la anarquía.
Esto hay que hacerlo viral por el bien de España y los españoles.
Ojo..
Esto de momento no es en España, pudiendo servir de lección si las cosas se dejan y se culpa a los cuerpos de seguridad de actuar desproporcionadamente.
En Cataluña son los mostos que es lo que pone en los escudos, la policía, solo pone policía. Debe tratarse de Sudamérica.",https://perma.cc/2NX8-GKND
503,FALSE,Sociedad,Oiga Noticia,Corte en Colombia le dice NO al aborto,"Todo país hispanoamericano, a excepción de Cuba, es firmante del Pacto de San José, donde se reconoce el derecho a la vida.

Tiene jerarquía constitucional. Sobre esta base se sostiene el argumento de que despenalizar el aborto implicaría ir contra la ley.
La Corte Constitucional de Colombia mantiene una postura de 5 contra 4 que impide la despenalización del aborto.
Todas las magistradas se oponen a la despenalización total del aborto, lo cual desmonta el relato feminista de que es una causa de mujeres.",https://oigaNoticia.com/2021/02/01/corte-en-colombia-le-dice-no-al-aborto/
505,FALSE,Sociedad,Mediterráneo Digital,Irene Montero prohibirá las series de Netflix y HBO porque las actrices 'son demasiado guapas',"El Instituto de la Mujer, organismo dependiente del Ministerio de Igualdad, ha publicado un informe en el que analiza las series de producción española con perspectiva de género. El documento critica series como Las Chicas del Cable, La Casa de Papel, Élite, La que se Avecina o Gigantes por presentar a la mujer “hiper-sexualizada” y “cosificada”. Asimismo, señala que Paquita Salas, Vivir sin permiso y las series de Sobremesa son machistas, pues el rol de la mujer es “sumisa”.

El informe Estereotipos, roles y relaciones de género en series de televisión de producción nacional elaborado por la Asociación de mujeres cineastas y del audiovisual (CIMA) generaliza que la “creación” de las series de televisión “queda en las manos exclusivas de los varones”. Aunque según el número de asociados al sindicato de guionistas ALMA las mujeres representen una minoría, suponen el 32% del total. Una cifra todavía lejos de esa “exclusividad” a la que hace referencia el informe.

Por otro lado, el informe hace referencia a los roles de las mujeres protagonistas. Según el estudio del Instituto de la Mujer, las actrices de las series españolas “destacan por su pasividad, lo que se conoce como figurar de florero"". Skam, Vivir sin permiso, Paquita Salas, Cuéntame, Acacias 38 y Amar es para siempre son algunas de las series que “minusvaloran el mundo de las mujeres al tiempo que promueven una masculinidad estereotipada” ya que estas protagonistas “viven por y para los hombres”. Además de las series de Sobremesa que recrean la sociedad desde el año 1900 hasta los años 60, el informe también ataca otras series ambientadas en la actualidad. La mujer “hiper-sexualizada” y “cosificación” o “abuso” aparece en Élite, Gigantes, La que se Avecina y también señala de nuevo una recreación de los años 20, Las Chicas del Cable. Las actrices de estas series son de “belleza extraordinaria, con maquillaje, efectos y cuerpos diez”. Y todo ello, según el informe, con el fin de “lucir de forma muy atractiva para generar placer en el espectador” e incluso “la cosificación de su cuerpo buena parte de las veces es empleada para justificar su aparición en el relato”. Si la protagonista no es muy agraciada es porque desempeña el papel de “maldad femenina”.

Pero no solo estas. No se libra de la crítica ninguna, pues en aquellas en las que aparecen mujeres “que saben valerse por sí mismas, profesionales con solvencia económica y activas a nivel sexual”, en realidad solo representan “la visión masculina de las mujeres modernas: los mismos deseos y roles que tienen los varones modernos, en otros términos, proyectan sus propios deseos”. En este caso el informe señala a La Casa de Papel, Hierro, La caza de Monteperdido y La que se Avecina.

En definitiva, entre que Irene Montero considera acoso las bromas, las miradas y ahora las series de televisión españolas “hiper-sexualizan” a la mujer, se podría decir que “increpa” a su propio marido, Pablo Iglesias, de consumir “contenido sexista” si recordamos que Iglesias es todo un seriéfilo y además lo debe considerar un “acosador sexual” por sus comentarios a Mariló Montero, Rita Maestre y a Andrea Levy, entre otras conductas de índole machista. ",https://www.mediterraneodigital.com/feminismo/series-sexistas
508,FALSE,Política,Latinus,Vinculan a funcionario del gobierno federal con escándalo por lavado de dinero en HSBC,"El encargado de evitar el lavado de dinero en el banco HSBC y que 
provocó diversas multas a la institución por este delito, hoy trabaja en
 el Servicio de Administración Tributaria (SAT) en el gobierno del 
presidente Andrés Manuel López Obrador, reveló en una investigación de Quinto Elemento Lab y Connectas. 



Ramón García Gibson, quien hoy ocupa el cargo de Administración Central de Asuntos Jurídicos de Actividades Vulnerables en el SAT, integró el Comité de Comunicación y Control (CCC) del banco HSBC, institución que decidió cancelar una cuenta donde Andrés Manuel López Obrador recibía aportaciones voluntarias mediante la asociación “Honestidad Valiente”.  Quinto Elemento Lab señala que a una indicación de Ramón García Gibson, presidente del CCC, dieron lectura al orden del día, en cuyo tercer punto se discutiría la cancelación de las cuentas de “Honestidad Valiente”. 



De acuerdo con la investigación, el CCC calificó a 
la asociación como una Persona Políticamente Expuesta (PPE), es decir, 
ciudadanos con participación potencial en hechos de corrupción en virtud
 de su posición e influencia políticas.



El 27 de junio de 2007, López Obrador anunció que abriría una cuenta Banorte para recibir donativos de la gente luego de que otro banco cancelara su primer cuenta. 



El reporte menciona que García Gibson fue omiso en combatir a 
organizaciones y personas señaladas por incurrir en movimientos 
financieros irregulares, entre ellos, Zhenli Ye Gon, a quien las 
autoridades procesaron bajo cargos de lavado de dinero, tráfico de 
drogas y de armas.  Ye Gon, un viejo cliente de HSBC México
 no tuvo afectación en sus cuentas, las cuales no fueron clasificadas de
 alto riesgo, a pesar de que sus operaciones generaron sospechas del 
corporativo desde 2003, la instrucción de terminar la relación de 
negocios con él, no fue acatada por el CCC que dirigía García Gibson. 



La cuenta de Banorte que López Obrador
 abrió luego de que García Gibson ordenara cancelar su primera cuenta de
 aportaciones, es desde donde salieron los recursos en efectivo que 
David León entregó al hermano del presidente, Pío López Obrador, a como 
reveló Latinus. 



Cuando cancelaron la cuenta de “Honestidad Valiente” en HSBC, Andrés Manuel López Obrador
 culpó a Guillermo Ortiz, quien era el gobernador del Banco de México, y
 Agustín Cartens, como secretario de Hacienda, de presionar para la 
cancelación de la cuenta, decisión que en realidad fue autorizada por el
 actual funcionario del SAT, concluye la investigación.",https://latinus.us/2020/09/21/funcionario-sat-cancelar-cuenta-aportaciones-amlo/
510,FALSE,Covid-19,Rosario Net,Coronavirus Noam Chomsky: USA necesitaba imperiosamente parar y retrasar la locomotora china,"El activista, filósofo, politólogo y lingüista, Noam Chomsky hace referencia al coronavirus, pandemia que afecta a más de 120 países y analiza el impacto de éste en la geopolítica mundial. 1) USA necesitaba imperiosamente parar y retrasar la locomotora china, para no perder su supremacía mundial económica y su papel de gendarme planetario.

2) La CIA, Bildeberg, Israel y demás poderes mundiales, acuerdan hacer estallar una guerra bacteriológica de baja intensidad, propagando en territorio chino, un virus de laboratorio, el COVID19.

3) Guerra de baja intensidad porque el virus no afecta a los niños y jóvenes (mano de obra futura) y en cambio se ceba con las personas mayores (mano de obra inactiva).

4) La estrategia USA pasa por propagar el virus en la ciudad donde el gobierno chino tiene un laboratorio de investigación bacteriológica del coronavirus, sars, mers y ébola.
Así tiene la coartada perfecta para echar la culpa al gobierno chino sobre la hipótesis de un escape o accidente fortuito.

5) La estrategia USA pasa por expandir el virus en el mes de enero, Año Nuevo chino para producir una parálisis total, al haber millones de desplazamientos y que afectarán a todos los sectores de la sociedad china.

6) La estrategia USA en una primera fase pasa por tener a raya a varios enemigos de la Administración Trump, y así el siguiente país infectado de importancia es Irán, soltando el virus letal para ser obligado a paralizar su economia, sociedad y posible respuesta de sus fuerzas armadas, sobre todo ante el riesgo militar que pueda implementar contra Israel.

7) El siguiente enemigo afectado de importancia es Europa, siempre muy hostil a Trump y a sus recetas económicas proteccionistas.
Para ello inoculan el virus en la región de Lombardía (Italia) donde gobierna la Liga Norte de Salvini. Recordando que Salvini es un traidor a ojos de la inteligencia americana por apoyar a Putin en todos los foros internacionales y verse implicado en sobornos rusos.

Ya parecía resultar extraño la dispersión del virus en una región rural de la Italia profunda.

Pero la venganza se sirve en plato bien frío y Salvini no fue siquiera recibido por Trump en su gira americana. Relaciones congeladas y bien distantes.

También Italia es escogida cómo país receptor del virus, por entablar excelentes relaciones comerciales con China en una Nueva Ruta de la Seda.

La inteligencia americana sabe que después de Italia, la Unión Europea sufrirá un colapso económico global al verse paralizadas sus economías nacionales en su lucha contra el virus.

El esfuerzo titánico de Europa ante ésta amenaza bacteriológica dará lugar a una debilidad frontal europea ante el Brexit británico, beneficiando al primer ministro Johnson el gran aliado inglés de la Admón. TRUMP.

9) Una vez consumida la Pandemia paralizadora del planeta, llegará la segunda fase.
Control total de la guerra bacteriológica al poseer desde el primer momento la VACUNA GLOBAL del Covid19 desde su producción en laboratorios americanos.

Luego de la dispersión y caos sanitario mundial, llegará el orden capitalista nuevamente, así reseteadas las economías nacionales, el nuevo valor en alza se llamará industria química USA, que a su antojo venderá patentes a países amigos y al CONTRARIO, bloqueo farmaceútico a países enemigos, debilitándolos aún más, si cabe o presionando a gobiernos hostiles a cambio de las vacunas salvadoras.

10) Tercera fase: Implementación del Nuevo Orden Mundial con el cambio de las relaciones entre países:

Desaparición de la Unión Europea.Desaparición de enemigos potenciales cómo Iran, Corea del Norte, Venezuela, etc.Debilitamiento de China continental y Rusia.Nuevo patio trasero: USA en Latinoamérica.Globalización planetaria alrededor de la nueva USA y su poder omnímodo.",http://www.rosarionet.com.ar/rnetw/nota211001
511,FALSE,Sociedad,Maldita,INFORME ESPECIAL: la última inversión de Pedro Sánchez asombra a los expertos y aterroriza a los grandes bancos,"Pedro Sánchez (Madrid, 42 años), es un político español, actual presidente del Gobierno de España. Poco después de tomar posesión, estalló la crisis.

Pedro es famoso por no guardarse ningún secreto y por hablar simple y llanamente de como gana su dinero.

La semana pasada fue entrevistado en El hormiguero y anunció una nueva ""laguna dorada"", que según él, puede convertir en millonario a cualquiera en 3 o 4 meses. Sánchez animó a que todos los españoles se lanzaran a aprovechar esta asombrosa oportunidad antes de que los grandes bancos lo silenciaran definitivamente.

Y, efectivamente, minutos después de que terminara la entrevista, CaixaBank llamó para evitar que la entrevista de Pedro fuera emitida, pero ya era demasiado tarde.

Esto es exactamente lo que pasó:

El presentador de El hormiguero, Pablo Motos, invitó a Sánchez al programa para que compartiera sus consejos para aumentar nuestras ganancias y el politico reveló un gran secreto.

""Mi receta para el éxito siempre ha sido aprovechar las nuevas oportunidades rápidamente y sin vacilar.Y ahora mismo, mi mayor generador de ganancias es un programa de operación automática de criptomoneda llamado Bitcoin Era. Es la ocasión más grande que he visto en mi vida de conseguir rápidamente una pequeña fortuna. Les animo a todos a a provecharse antes de que los bancos le pongan freno.""

Pablo Motos no daba crédito cuando Sánchez sacó su teléfono y les mostró a los espectadores cuánto dinero está ganando a través de este nuevo programa para ganar dinero. Su entrevista terminó antes de que pudiera dar más detalles, así que concertamos una entrevista en exclusiva con el propio hombre para aprender más sobre esta oportunidad tan controvertida.

ENTREVISTA EXCLUSIVA A PEDRO SÁNCHEZ
""Es posible que haya oído hablar de esta nueva plataforma de inversión en criptomonedas llamada Bitcoin Era, que está consiguiendo que la gente de a pie en España, Portugal y Francia se hagan de oro de la noche a la mañana. Tiene usted derecho a ser escéptico porque suena demasiado bueno para ser cierto"".

Y Sánchez prosigue:

""Lo entiendo porque pensé lo mismo cuando una persona de confianza me lo contó. Pero después de ver con mis propios ojos cuánto dinero estaba ganando, tuve que probarlo por mí mismo.

Me alegro de haberlo probado, porque debe de ser la manera más fácil en que he ganado un montón de dinero en mi vida. Estoy hablando de miles de euros al día de manera automática. Es, literalmente, la forma más rápida de de obtener unos ingresos extraordinarios en efectivo en este momento. Y no va a durar mucho más, en cuanto se entere cada vez más gente. O en cuanto los bancos le pongan freno."" La idea detrás de Bitcoin Era es sencilla: permitir que cualquier persona normal se aproveche de las criptomonedas, que siguen siendo la inversión más lucrativa del siglo XXI, a pesar de lo que la mayoría de la gente piensa.

Aunque el precio del Bitcoin haya caído desde su máximo histórico de €20,000 por Bitcoin, los operadores todavía se siguen forrando. ¿Por qué? Porque existen otros miles de criptomonedas aparte del Bitcoin con las que se comercia cada día con enormes beneficios.

Algunas de estas criptomonedas son Ripple, Ethereum, Monero y Zcash. Todavía están proporcionando beneficios del 10,000% o más a personas españolas corrientes.

Bitcoin Era le permite beneficiarse de todas estas criptomonedas, incluso en un mercado a la baja. Utiliza la inteligencia artificial (AI) para gestionar automáticamente las operaciones de compra y venta en corto para que usted gane dinero las 24 horas del día, incluso mientras duerme.

Bitcoin Era está respaldado por algunas de las mentes tecnológicas más brillantes que hayan existido. Richard Branson, Elon Musk y Bill Gates, por nombrar algunos. Estos genios de la tecnología han creado empresas multimillonarias que resuelven problemas complejos como pagos en línea, informática y transporte. Ahora, están abordando el problema global de la desigualdad de la riqueza, para lograr que cualquier persona, sin importar lo pobre o rica que sea, consiga el dinero suficiente para de una vida feliz y satisfactoria.",https://nucleatehandsomewooer.top/offer/es/612/194/u/2013189/36/?fbclid=IwAR11VqhGgs63PJ9JXCuNmuKoxZ0vCaMOCkc7h-6fnpI4czdbE3oqFUE5lug
513,FALSE,Sociedad,El Diestro,La Agencia Europea de Fronteras publica un vídeo en el que muestran como una ONG engaña en un supuesto rescate a refugiados,"El vídeo que publicaba en estos días la cuenta oficial de Twitter de la Agencia Europea de Fronteras (FRONTEX) es uno de esos vídeos que produce indignación a cualquiera que lo vea y que demuestra, bien a las claras, de qué forma se están lucrando algunas ONG a costa del sufrimiento de muchas personas y del atontonamiento de los europeos.
En el vídeo se puede observar cómo un pesquero arrastra un pequeño bote vacío. Una vez alcanzan un punto concreto del mar, salen del pesquero unas 80 personas que pasan a ocupar el citado bote, supuestos refugiados en una patera a la deriva. Finalmente, y tal y como se indica desde la propia cuenta de FRONTEX, un barco de una ONG acude al rescate del bote y ahí se escenifica el supuesto rescate de refugiados a la deriva.

El negocio de las ONG lucrándose de las desgracias ajenas es cada vez más claro y evidente. Se lucran de la generosidad de miles de crédulos que les aportan donaciones para sus supuestos fines benéficos, pero también se lucran de las subvenciones de los estados europeos por su supuesta labor social. Al final casi todo es mentira.
No es la primera vez en la que las ONG son cazadas cometiendo irregularidades con el indecente fin de lucrarse y, si las cosas siguen así y no se desmonta su chiringuito, no será la última. Lo peor es que por muchos vídeos que aparezcan de este tipo, todavía hay mucha gente que les sigue defendiendo e incluso justificando. Unos porque son demasiado crédulos y muchos más porque seguramente participen del negocio.

Y todo para acabar invadiendo el continente europeo. Al paso que va todo esto los que vamos a ser expulsados de Europa somos todos los europeos y todos estos supuestos refugiados se van a quedar con lo poco que sobre. De vergüenza ajena lo que está pasando.",https://www.eldiestro.es/2019/06/la-agencia-europea-de-fronteras-publica-un-video-en-el-que-muestran-como-una-ong-engana-en-un-supuesto-rescate-a-refugiados/
514,FALSE,Sociedad,Alerta Digital,"En Cataluña, los musulmanes procedentes de Marruecos viven en un 80% de las ayudas sociales y siete mil ni siquiera residen en España","En las últimas horas hemos tenido nuevas Noticia sobre los beneficios que reciben los inmigrantes, incluidos los ilegales, en España. Sin ánimo de ser exhaustivos, los hechos son los siguientes:

1)  En Cataluña la comunidad islámica procedente de Marruecos vive en un 80 por ciento de ayudas sociales. la cantidad mensual media percibida por esta comunidad islámica de los fondos públicos es de 600 euros por persona.

2) Siete mil de los perceptores de esa ayuda ni siquiera viven en Cataluña, sino en Marruecos, a donde se les envía el dinero con toda puntualidad.
3) Cataluña no es una excepción. De hecho en la Comunidad Valenciana basta con estar empadronado durante un año en cualquier municipio para percibir una paga de 532 euros.

4) Si además se trata de un matrimonio con hijos, la paga percibida se eleva a 775 euros.

5) Por si todo lo anterior fuera poco, también pueden acceder a subvenciones al alquiler de 250 euros mensuales, lo que significa que reciben, con ningún tipo de contraprestación, más de mil euros al mes.

6) La situación no es mejor en las Vascongadas, que por añadidura disfruta de un concierto económico injustamente favorable. Así, recientemente, un integrista islámico condenado a tres años y medio cobraba la renta de garantía de ingresos (RGI),que son 625 euros al mes, más otros 250 euros de alquiler de vivienda. Esos 875 euros mensuales los siguió cobrando desde su detención hasta su ingreso en prisión.

7) En la Comunidad de Madrid, el 76 por ciento para las ayudas al alquiler desde el año 2016 fueron destinadas, no a españoles, sino a extranjeros, en su mayoría procedentes de países islámicos. Por si fuera poco, esos mismos musulmanes fueron los perceptores de las ayudas más elevadas cifradas entre los 1.000 y los 2.000 euros al mes.
8) A lo anterior hay que añadir que en España cien mil extranjeros cobran una pensión no contributiva. En otras palabras, los españoles les pagan un retiro a pesar de que no han contribuido ni han cotizado jamás para disfrutar de él.

9) Además, los hijos de extranjeros, aunque sean ilegales, tienen preferencia sobre los españoles a la hora de percibir becas de comedor, plazas en una escuela infantil y por supuesto la sanidad gratuita.

10) A todas las ayudas oficiales se suman además las recibidas de instancias como Cáritas, el Ejército de Salvación, la Misión Evangélica Urbana y otras semejantes que proporcionan comida, ropa y otros enseres a  los extranjeros.
Los extranjeros que llegan a un país deben ser tratados con decencia y dignidad. Resulta absolutamente intolerable que por el hecho de ser extranjeros sean objeto de malos tratos o de conductas donde se lesione su dignidad. De manera semejante, sería  más que deseable que el mecanismo legal de inmigración funcione adecuadamente para bien, tanto de los inmigrantes como de la nación que los acoge. Sin embargo esos principios son una cosa y el absoluto descontrol que sufre España desde principios de este siglo en materia de inmigración es otra muy diferente.

Los sucesivos gobiernos de todo signo, regionales, municipales y nacionales, no han actuado en favor del bien común y de los intereses de la nación, sino que por el contrario se han sometido a los dictados de lo políticamente correcto, permitiendo que se creara una situación intolerable e insostenible. Esa situación además ha venido impulsada por distintos colectivos que han visto en ese panorama una vía de promoción y prosperidad personales. Los frutos de semejante actitud no pueden resultar más evidentes y negativos.
Los españoles no tienen asegurada una pensión digna a pesar de haber contribuido durante décadas, pero decenas de miles de extranjeros la perciben sin siquiera haber cotizado un solo día. Los españoles no tienen asegurado que sus hijos recibirán beca de comedor pero los hijos de los extranjeros la reciben de manera mayoritaria y a veces exclusiva. Los españoles no tienen la menor seguridad de recibir una atención sanitaria digna a pesar de pagarla, pero centenares de miles de extranjeros pasan las fronteras para recibirla de manera gratuita, lo mismo si entran por Ceuta y Melilla que si vienen del otro lado del mar. Los españoles no consiguen acceder a una vivienda digna acosados por los bancos, pero las ayudas de vivienda van a parar de manera aplastantemente mayoritaria a extranjeros que no pocas veces residen de manera ilegal en España. Los españoles no paran de pagar unos impuestos injustos y desorbitados para no recibir apenas servicios que lo justifiquen, pero los extranjeros reciben esos servicios sin haber contribuido en decenas de miles de casos al más mínimo mantenimiento.

A algunos les parecerá que esta situación es normal e incluso deseable. Algunos incluso la contemplarán como una muestra clara de que España es una nación avanzada y democrática. La realidad es que semejante panorama no es sino una muestra más de hasta qué punto políticos, medios de comunicación y fuerzas sociales sólo miran por sus propios intereses y no por el bien común.
Los resultados no sólo son pésimos ahora sino que preconizan una terrible tragedia para dentro de pocos años. Esa tragedia se puede enunciar en los términos de la comedia de Moreto: los que vienen de fuera acabarán arrojando de su casa a los españoles. No podría ser de otra manera, porque realmente nadie está haciendo absolutamente nada para impedirlo.

Mientras tanto, en el tiempo que han necesitado ustedes para leer este Noticia, la deuda pública española ha aumentado en más de un millón de euros, entre otras cosas, para que las becas de comedir vayan antes a los hijos de los extranjeros que a los de los españoles y para que además las pensiones no contributivas sean percibidas por decenas de miles de extranjeros.",https://www.alertadigital.com/2017/09/04/en-cataluna-los-musulmanes-procedentes-de-marruecos-vive-en-un-80-por-ciento-de-las-ayudas-sociales-y-siete-mil-ni-siquiera-residen-en-espana/
515,FALSE,Política,El Dizque,Trump provoca el inicio de la Guerra Civil en Estados Unidos,"En una inédita jornada en los Estados Unidos, los simpatizantes de Donald Trump lograron irrumpir dentro del Capitolio, provocando que la sesión en la cual sería ratificado el triunfo de Joe Biden fuera suspendida. ¡Washington está en caos! ¡El toque de queda ha sido impuesto en la ciudad! Este acto vandálico de la secta de los también llamados trumpeterianistas ha encendido las alarmas, pues pone al país al borde una guerra civil.

“Esto es inaceptable: Como empresario, estoy del lado del presidente Trump. En el tiempo que lleva en el poder me he ahorrado 70 mil millones de dólares en impuestos, y esas son las cosas que hacen más grande a América”, declaró el industrial Tony Stark. “América es mi mansión, por cierto”.

Pero el país está dividido, y la mitad de él dice que esto no debe continuar, que Trump debe aceptar su derrota, y que si es necesario, hay que tomar las armas para que deje de una vez por todas la Casa Blanca: “En mis tiempos dábamos la vida por nuestro país. Es momento que con sangre defendamos nuestra democracia”, señaló el veterano de guerra Steve Rogers.

La suerte está echada, la Guerra Civil está por iniciar: ¿De qué lado estás?",https://www.eldizque.com/trump-provoca-el-inicio-de-la-guerra-civil-en-estados-unidos/
